perturbation,KNN_RMSE,KNN_Pearson,XGBoost_RMSE,XGBoost_Pearson,MLP_RMSE,MLP_Pearson,ElasticNet_RMSE,ElasticNet_Pearson,ElasticNet_1024_RMSE,ElasticNet_1024_Pearson,Pearson_Improvement,RMSE_Improvement
MXI1,0.1844646713525592,0.2278637632461599,0.1840062319830761,0.2267249237152036,0.1996068931110719,0.2021567929475306,0.1842542820499232,0.2219995574059162,0.1790211209888094,0.3202858188806902,0.09828626147477398,0.005233161061113795
MYBL1,0.1596346134320781,0.1567452676272166,0.1595598609972461,0.1554139249342577,0.1901445504469936,0.0618164268820411,0.1593712948243656,0.1678258732994303,0.1584319424766572,0.1995488594999244,0.0317229862004941,0.0009393523477083943
MYC,0.1892085256116839,0.2689306646403621,0.189455744266573,0.2448465383099864,0.1934951716721718,0.2421993819538807,0.1872758323211616,0.2866219535376654,0.1750329803698956,0.4472360002072866,0.1606140466696212,0.01224285195126601
MYCN,0.2142058923889737,0.1626785651730873,0.2145689158123866,0.1496554823971762,0.2312324414901713,0.0781357896750252,0.2135856111471786,0.1713850975000302,0.2082964209110682,0.2784991872094094,0.10711408970937922,0.005289190236110408
MYOD1,0.1255846091286101,0.0321220547479364,0.12521360225222,0.0386947094275108,0.1488093182634043,-0.0115590576092322,0.1248943323501724,0.0561712622900027,0.1247725896156703,0.0729980045609555,0.016826742270952794,0.00012174273450210604
MYRF,0.1605367910848406,0.011940934439982,0.1594784121846573,0.057751731304157,0.1707093425058446,-0.0024934165352436,0.1594870118674194,0.0261637809167888,0.159457080790328,0.0134661142486353,-0.0126976666681535,2.9931077091399638e-05
NCOA3,0.1175791371416969,0.0372109382288579,0.1161823583532116,0.0764684064873156,0.1248347158302111,0.0305612243148635,0.1163465444924816,0.0847520459664946,0.1161856941766534,0.1003539646945864,0.015601918728091801,0.0001608503158281871
NEUROD1,0.1576397670404182,0.1892269992265995,0.1560742385987071,0.2183819040255574,0.1701500622076709,0.1318845438020967,0.1555391842938244,0.2354433893366911,0.155104649622404,0.2522694849180603,0.016826095581369188,0.0004345346714204057
NEUROD2,0.2630628547005226,0.0980023731178187,0.2615539311335423,0.1098018169850491,0.2639594631184454,0.0932062923070963,0.2604261799782634,0.1464227091856529,0.2607130322079052,0.145156221967189,-0.0012664872184638964,-0.0002868522296418097
NFATC1,0.1526736925723464,-0.0117821018322875,0.1516950285531766,0.0023652439622214,0.1623684458860929,0.0008234798805203,0.1514056274675156,,0.1514056274675156,,,0.0
NFE2,0.1455898625364421,0.0739266107269374,0.145317557622385,0.0936916138365257,0.157889614415355,0.0562481299211018,0.1452746399887446,0.0690433249494899,0.1446231244044037,0.1210787614148467,0.0520354364653568,0.0006515155843409004
NFE2L2,0.1933350808822488,0.1406215126489602,0.1947297981756942,0.1289244826768829,0.2770589173344207,0.1523548077158506,0.1897456451455442,0.0827133670756861,0.1875619975255844,0.1971766941020011,0.11446332702631498,0.0021836476199598165
NFKBIA,0.1645637793464497,0.015311130371588,0.1621725374992454,0.0140202410207108,0.1599834741820696,-0.0183714279933001,0.1597729487826135,0.0016250646360677,0.1597990090749257,-0.0083641898135554,-0.009989254449623099,-2.6060292312196642e-05
NHP2,0.1423986474569939,0.0256371484117458,0.1410376699579071,0.0203302778300436,0.1895386799201941,0.0838320029204911,0.140282968777579,0.0269333762637501,0.1403390736542409,-0.0030625912999476,-0.0299959675636977,-5.610487666188324e-05
NKX1-2,0.1469015628109979,0.0389887490650986,0.1461441088011542,0.0762047808941277,0.1708365588223332,0.0556049338663798,0.146485026472883,0.0519648532604467,0.1461493770218155,0.0818481632606918,0.029883310000245106,0.0003356494510675101
NKX3-1,0.2026537884575784,0.1293488637885565,0.2024259249260666,0.11942704303882,0.225102674181363,0.0939796189149391,0.2019991592434294,0.132927581938908,0.1990407454829972,0.2177415322718602,0.08481395033295219,0.0029584137604322103
NKX3-2,0.1521775594964416,0.0518087235520095,0.1518373107812009,0.054320888702173,0.173977724117006,0.0341790585878112,0.1516442277696186,0.0736488459917172,0.1512533195873676,0.1038371969130934,0.0301883509213762,0.0003909081822510152
NKX6-2,0.1124856793827132,0.0848895719574583,0.1122782058263938,0.0735599815426713,0.1260793953100075,0.0910404992224232,0.1122937748769754,0.0735833025363499,0.1120736522216154,0.0912549192421241,0.017671616705774204,0.00022012265535999165
NME2,0.1198186040805677,0.061797319307519,0.1172108280122186,0.0234747169088244,0.2116306283563689,0.067150679754841,0.108558084791107,0.0425431146496259,0.1086173941600038,0.0040726082427918,-0.0384705064068341,-5.93093688967955e-05
NOTO,0.1268331526932582,0.0655437467456646,0.1264005217368629,0.0740063016094332,0.1499868437010924,0.0296274153612918,0.1261504935356276,0.1077932472150087,0.1259608328660738,0.1196387906100362,0.011845543395027497,0.00018966066955380945
NR2F2,0.1436018361684598,0.1104087461642331,0.143662893303259,0.0972246171216134,0.1720642079255707,0.0671045466859754,0.143588087359545,0.1070608228001713,0.1434182568520274,0.1205223023470939,0.013461479546922589,0.00016983050751762097
NR4A1,0.2037427061498987,0.0202456740388038,0.203348579536004,-0.0053562763491317,0.2237410802916757,-0.0047562501794015,0.2032081217354958,0.0245466019293284,0.2032062848304681,0.0111313487511695,-0.0134152531781589,1.8369050276967336e-06
NR4A3,0.1955385027935018,0.0237121414441489,0.1929006409739123,0.0113954509589736,0.1988954252537466,0.0064284489348683,0.189869950519816,0.0015900483060781,0.1898479077015962,0.0215575539873796,0.019967505681301498,2.2042818219797367e-05
NSD2,0.1956370678272196,0.0717280188357926,0.1956416197048483,0.0282553311189071,0.2124816083665984,0.0846005630082732,0.1950163493947004,0.055818980878545,0.1938074155000522,0.1130700394478546,0.0572510585693096,0.0012089338946481842
ONECUT3,0.1278568844591175,0.146591051541885,0.1264641084991208,0.1998691237560099,0.1478387533342792,0.0025329063945711,0.126917059439195,0.1780486764221588,0.1261648649202616,0.2096410461734766,0.031592369751317795,0.0007521945189334078
OSR1,0.1407928261916493,0.0164163628105911,0.140111759181159,0.0478448426162283,0.166464975018225,0.0262897992108731,0.1402692185455272,0.0304792830294861,0.1403213886348224,0.0218790766713253,-0.008600206358160799,-5.2170089295200395e-05
OSR2,0.1488263816960977,0.0234175817529543,0.1479554329140541,0.0475038597390574,0.1674081984454317,0.0156654582338868,0.1477507983672786,0.0574186883486004,0.1478370604803362,0.0526170373684726,-0.004801650980127803,-8.626211305759468e-05
OVOL1,0.2199454459888976,0.1036204860569717,0.2195268469876713,0.1216080573826459,0.2384387277911936,0.1429282934783322,0.2191476513262071,0.1298845723961049,0.2178830117790409,0.1660453899748568,0.03616081757875189,0.0012646395471661853
OVOL2,0.2065084677243212,0.0798879979974838,0.2056304630963171,0.1088160595983245,0.2218659744992834,0.1113685722421725,0.20493056819137,0.1270698312318969,0.2044938450469412,0.1445680297257102,0.01749819849381329,0.0004367231444288022
PARP1,0.1488579869076021,-0.0132976491487578,0.1465958870646651,0.0123773192178951,0.1542706649333914,-0.0034068512899979,0.1448943197946156,,0.1448943197946156,,,0.0
PAX2,0.1604823986795994,0.0906931604793996,0.1596107199988787,0.121117881871151,0.1760826413514531,0.1046510621797837,0.1585927256202534,0.1640535679281528,0.1593706818821786,0.1383891760482369,-0.0256643918799159,-0.0007779562619252001
PAX3,0.1643382087727725,0.0356597897044109,0.1633059731472753,0.0261194622340502,0.1969096292895006,-0.0099226032515507,0.162975316630863,0.0650821640988611,0.1633131112773821,-0.0038496907008778,-0.0689318547997389,-0.00033779464651909064
PAX5,0.1830101618671422,0.1070323637249438,0.1825770341596654,0.1167323054451505,0.2028314593436078,0.058694949706411,0.1805842641723002,0.1802914817672934,0.180870980695804,0.1707801050391858,-0.00951137672810759,-0.00028671652350381605
PDX1,0.1273872261780464,0.0449586253802115,0.1268210281525862,0.0867872854940858,0.1563698823557368,0.0067333741939587,0.126751843290758,0.0786673105405267,0.1270425120574996,0.0533996212142424,-0.025267689326284294,-0.0002906687667416086
PHOX2A,0.1467895334785563,0.0531274686097762,0.146480252152955,0.0507909598943276,0.1670560147346263,0.0430254254738086,0.1459874945952652,0.0953874448346431,0.1455303752096102,0.1242834797582222,0.02889603492357909,0.000457119385654986
PITX1,0.106705439891725,0.0390309677612428,0.1054683281280993,0.0478458444714736,0.1197818088244352,0.0528436839410923,0.1054792389889329,0.0549125312900401,0.1055335528763634,0.0463304245252307,-0.008582106764809395,-5.431388743050436e-05
PLAG1,0.2514376083999761,0.0667142882222729,0.2433903938197673,0.0928671995917905,0.2423979466957326,0.0274129871566646,0.2426547828029332,0.0963384224579373,0.2428854921834783,0.0869082110609419,-0.009430211396995403,-0.00023070938054509105
PLAGL1,0.2329767426030425,0.0625513944411127,0.2151289992178407,0.0227672409213499,0.4091525757597162,0.0003089919831926,0.2120088235755562,0.0595771474490168,0.2125416192824483,0.0256952618187672,-0.0338818856302496,-0.000532795706892103
POU4F2,0.1445349797233216,0.052367891871064,0.1436859264034091,0.010146333930373,0.1576381477077897,0.0428147427393039,0.14384359962604,0.0416195078723591,0.1438377702153038,0.0409507970424805,-0.0006687108298785993,5.829410736180041e-06
PPARGC1A,0.2445031742433677,0.1006068893797624,0.2420810705624401,0.1101123034215557,0.251558197260872,0.1730282487468837,0.2397936495841602,0.154746381079904,0.2365088031546494,0.2244259823411373,0.06967960126123332,0.003284846429510796
PRDM1,0.1944005448372344,0.1149206342505298,0.1942421017801986,0.1156673085650283,0.2162097245964615,0.1307441158162404,0.1928980049251588,0.1600779854780784,0.1912558611942606,0.2107162354538937,0.050638249975815314,0.0016421437308981879
PRDM16,0.1697737586715008,0.025549661849261,0.1692482443707226,0.0169029566805106,0.195475631532705,-0.0055092614317165,0.1693159223801724,0.0003715476938334,0.1692350483648552,0.0080531444661989,0.0076815967723655,8.087401531720051e-05
PROX1,0.13933914255661,0.0831267882916836,0.1386762075894829,0.1028711634184861,0.1562691278558217,0.0331586498739187,0.1385444877447331,0.1113425865582605,0.1388832890273432,0.0828015970920187,-0.028540989466241798,-0.00033880128261010167
PRRX2,0.1241685398069645,0.0263003959227309,0.122653774056027,0.0310411613778529,0.1331974792242861,0.042410416230329,0.1223748058674552,0.0467068380394353,0.1220299741971097,0.0905987107684381,0.0438918727290028,0.0003448316703454912
PSAP,0.1379298577105228,0.0069962479495431,0.1342016049604775,0.0179339553436471,0.1452489405512234,-0.0024962270965851,0.133896886523359,0.0120584246216409,0.1338321957350352,0.029691851762657,0.017633427141016098,6.469078832380126e-05
PTF1A,0.1340545272999133,0.0346247370997956,0.1334699774986324,0.0696409547202742,0.1546475135426773,0.0658179211581566,0.133585766018199,0.0556028312834005,0.1336512296399714,0.045767573276478,-0.009835258006922504,-6.546362177239917e-05
RBMS1,0.1003606929935178,0.0443363612104248,0.0995250164720901,0.0720659344366595,0.1230141807739725,0.0141084194614659,0.0996544539989539,0.0718199654040341,0.0990038797551689,0.13301977228497,0.0611998068809359,0.0006505742437849932
RBPJ,0.1251860775806849,0.0185872567342784,0.1249445292451029,-0.0169683285367153,0.1485229578487238,0.0124930757853125,0.1248222556075102,-0.0371377339173276,0.124802912233423,0.0011455615633941,0.0382832954807217,1.9343374087196774e-05
RERE,0.1396781377734396,0.0283699449560576,0.1389628001427709,0.0537357551798733,0.1559249459419243,0.0211590315423621,0.1390610003071413,0.0415158974030404,0.1390683634402797,0.0365359405310641,-0.004979956871976304,-7.363133138399425e-06
REXO1,0.1720054698020218,0.014843689963975,0.1711383929756696,0.0409726805833742,0.2029091459256337,-0.056915780447378,0.1712693054414282,0.0370418787274923,0.171284530984555,0.0148136289291373,-0.022228249798355002,-1.5225543126801133e-05
RREB1,0.1154988207418103,0.1354479847061915,0.1156423730390298,0.1247710896814153,0.1330112164941822,0.0641556328291072,0.115358841734305,0.1403975312232155,0.1153471855046019,0.1514197936871192,0.011022262463903698,1.165622970308866e-05
RUNX1,0.1806305268986617,0.0586310673480223,0.1801736443598038,0.0686645053007868,0.2084166837560895,-0.0129962991238344,0.1801309661389598,0.0699193520713217,0.1805800877679744,0.0145025759212016,-0.055416776150120105,-0.00044912162901461494
RUNX2,0.2157569439665108,0.0179191340497442,0.214977720259395,0.0170148971490482,0.2354794448062335,-0.0088768473633009,0.2146376340909546,0.0549777656741622,0.2148825253184438,-0.0230626027070403,-0.0780403683812025,-0.00024489122748919123
SALL1,0.1509434923416343,0.04479431834053,0.1487693822114152,0.0650956199961764,0.1697427707386825,0.0438714183042625,0.1486239485880626,0.0776648952390776,0.148978993658743,0.0284906449544296,-0.049174250284648,-0.00035504507068040425
SALL3,0.1186153451770707,0.0583516441232129,0.1178905067446128,0.1049372266219111,0.1343721451702931,0.1140124724349002,0.1182444048373302,0.0409483322378338,0.1173667433510672,0.1405458123929171,0.09959748015508331,0.0008776614862630039
SATB2,0.1046910583161004,0.0386334021393915,0.1040724730149137,0.0354827802230218,0.1228893782877564,-0.0081982350980541,0.1041531939335726,,0.1041418192976351,0.0079666417653616,,1.137463593750554e-05
SIX4,0.1585589913366576,0.004688522925084,0.1577435187289133,0.0181113170148953,0.1889274876621556,-0.0346591326968857,0.1577083725669312,0.0281527820881576,0.1577378413672251,0.0009302906301941,-0.027222491457963502,-2.946880029389143e-05
SMAD1,0.1611357687343568,0.0914921685993884,0.1609473779198328,0.0952877647962743,0.19388427593714,0.0519151739321825,0.1601330946305622,0.1261252026101242,0.1599186831442044,0.1364491798142124,0.010323977204088203,0.00021441148635778506
SMAD5,0.1704871432685736,0.0797556727854525,0.1693229190507965,0.1136651066472751,0.1835331137567923,0.1064141630976011,0.1688265374302138,0.1398730345883492,0.1682689604942598,0.166467787194778,0.026594752606428795,0.0005575769359540128
SMAD6,0.1479340818970443,0.0923685502568091,0.1473809056820122,0.1217095572516242,0.1604863143655468,0.0946914617660772,0.1468931960802138,0.1350056950383339,0.1454383509573792,0.1955461399799564,0.0605404449416225,0.0014548451228346138
SMARCA1,0.1619392535626659,0.036345666668168,0.1629244127614542,0.0256981120122538,0.1703457730362847,0.0265856070437333,0.1595129254017884,0.0405295510690487,0.1596232758031586,-0.036680620499086,-0.0772101715681347,-0.00011035040137019614
SMARCA2,0.1087788717661127,-0.0279274489891473,0.1058607310516217,-0.0180873671902859,0.1096583707019263,0.0250010550198423,0.1057634317749281,-0.032967773704675,0.1057547424355849,-0.0005488631278644,0.032418910576810595,8.689339343198599e-06
SNAI1,0.1556285594526894,0.0797174354076759,0.1553481658183132,0.080419073283623,0.178297891530189,0.0901006684358215,0.1549963821024406,0.1131218133974043,0.1543457817693018,0.1438593179487849,0.030737504551380593,0.0006506003331387955
SOX11,0.2757292163729794,0.0739712233836976,0.2747570814027064,0.0927720199980561,0.2910984678821517,0.0836631261464828,0.2745006602489875,0.1000471384425613,0.2751597693412158,0.0701810604316187,-0.0298660780109426,-0.0006591090922282716
SOX12,0.1119509403914937,0.0813688721187384,0.1119047852411354,0.0762023584324137,0.1367419640917685,-0.0009667024602469,0.1119619484999289,0.0751446362507647,0.1118382907549846,0.0947117683330078,0.019567132082243102,0.00012365774494429993
SOX13,0.1838791358976706,0.0252616540998384,0.1820586148109125,0.076404496671202,0.2003045951151833,0.0407955708913076,0.1821000275863649,0.080101113065297,0.1826771735584136,0.009688946855942,-0.070412166209355,-0.0005771459720486927
SOX15,0.1572603481796895,0.0587849509332194,0.1563824200693958,0.0686699980073287,0.1768191798747827,-0.0364454111315316,0.1562259931598358,0.08443570044145,0.155414704899845,0.1336577432972676,0.04922204285581759,0.0008112882599908
SOX17,0.1417199677444355,0.0255473851454552,0.1410823104816716,0.0215171601394664,0.1671131727647688,0.0446177887979235,0.1408765301747554,0.0602878706072581,0.1410172764997356,0.0319837103471263,-0.0283041602601318,-0.00014074632498020656
SOX18,0.2160960791368743,0.0857794595183838,0.2154021798574505,0.0717661680489064,0.234607131729654,0.1179583972792976,0.2140635613841253,0.131028361361648,0.2147807694118296,0.1091287597467576,-0.021899601614890393,-0.000717208027704308
SOX8,0.1668212601312069,0.0730115604984289,0.1666581132071966,0.0649029228067048,0.1960563524337041,0.0430123638768232,0.1664009274156816,0.0867061432577037,0.16669048824691,0.0692996345468283,-0.0174065087108754,-0.00028956083122838594
SOX9,0.1669764750969699,0.0636807069257333,0.1660903892301188,0.0527548822122086,0.1738464827559767,0.0760940209254208,0.1646329027986842,0.1150806034718737,0.1653149990110864,0.0734134531174842,-0.04166715035438949,-0.0006820962124022001
SP3,0.1483525477100463,0.0414525563212536,0.1474850984470399,0.0707462205952219,0.1704651964135461,0.0124034843654563,0.1476211910958328,0.062864158402735,0.147882998791966,-0.0011117341478447,-0.0639758925505797,-0.0002618076961332094
SRF,0.1375988335245621,-0.0070236635227137,0.1367484444232235,-0.0059840408791333,0.1561119606605746,-0.0109212336727337,0.136542923028119,0.0050987879755991,0.1366248741725834,-0.00838007579501,-0.0134788637706091,-8.195114446440943e-05
STAT2,0.2279563925967015,0.1314993609587721,0.2269183561744042,0.1516617232353214,0.2363877571827564,0.1349222762850505,0.226265533783299,0.1724088681162592,0.225932914266555,0.1918894105688292,0.01948054245257,0.00033261951674398715
SUZ12,0.0849123771118016,0.1183735735193532,0.0847236133554898,0.1257849622227651,0.098344155342755,-0.0165979437514086,0.0846696149130332,0.1308186616622071,0.084780333562905,0.1234986008465632,-0.007320060815643903,-0.00011071864987180491
TBX18,0.1251607163398411,0.0081728178507005,0.1245016291045928,0.0179716178701854,0.1435510874380662,0.0502500197395511,0.1244215331330704,0.0332835672429933,0.1243876992747114,0.0235642425260726,-0.009719324716920698,3.3833858359005875e-05
TBX20,0.1458881503183744,0.1034126709589906,0.1453566072295606,0.1069615846832137,0.1682320154301437,0.0793399597679528,0.1446317161754648,0.149251871968778,0.1437850143523359,0.1840732641366022,0.03482139216782418,0.0008467018231289036
TBX21,0.2045527846549679,0.077345206564065,0.2039935453313834,0.0683850782353035,0.2293672120748988,0.0488431235756979,0.2037924308813087,0.0696281107050939,0.204108688950862,0.0346627157673823,-0.03496539493771161,-0.00031625806955332125
TBX3,0.134457082820118,0.0603982810669763,0.1339780784290541,0.0688707071840899,0.1533616309847982,0.0350142144868444,0.1338870598485246,0.0748301322309297,0.1336890028470674,0.0990733270628269,0.0242431948318972,0.00019805700145719696
TBX5,0.201343328942666,0.1088946396579816,0.2011988608473724,0.0953484390780219,0.2113743155491671,0.0753024134905516,0.1992271241043892,0.1221564676043006,0.1985468047152446,0.1469612648224563,0.024804797218155705,0.0006803193891445902
TCF7L1,0.1176782924723085,0.0109052619429643,0.1170448812145383,0.0243692742459432,0.1304129864314222,-0.0078534511562692,0.1171131996759908,-0.0202116041292952,0.1171047482737356,-0.0119743638506702,0.008237240278625001,8.451402255207907e-06
TEAD3,0.1127962179430014,0.0669946559883098,0.1121868902086284,0.0840925593621242,0.1356683650666193,0.0217553180611989,0.1116708453430646,0.1335436587277204,0.1103018922282609,0.2035853869962574,0.070041728268537,0.0013689531148037004
TFAP2A,0.1571345736321683,0.0152061326604769,0.15613581259002,0.0510469745421991,0.1903088220660026,0.0207047806747744,0.1559284031733948,0.0727663468530214,0.156088581384119,0.0721262359415699,-0.0006401109114514969,-0.0001601782107241989
TFAP2C,0.1638990011316658,0.0101086301587272,0.16282436479125,0.0403363877686368,0.1895150641773039,0.0376722669666962,0.1629139453372372,-0.009378400459147,0.162913677411795,-0.0169826065194261,-0.0076042060602791,2.679254421933397e-07
TFAP2E,0.2525424262865769,0.0364124307305287,0.2518306457995569,0.0062764299599305,0.2680195556180845,0.0489451282903588,0.2514316347331718,0.0496665629131883,0.2516844214848633,0.0143344202451473,-0.035332142668041,-0.0002527867516914917
TFCP2L1,0.1268407511626491,0.0399364262491047,0.1265138222962569,0.0322195511900406,0.1459256609121595,0.0154732648679586,0.1263530448811708,0.0541669537700603,0.126515606987679,0.0169389865281417,-0.0372279672419186,-0.00016256210650819614
TGIF1,0.1618984983361036,0.0242288303270184,0.1611228531276015,0.045980215306835,0.1872230976765888,-0.0350683989212036,0.1612639267504947,-0.0116594868084582,0.161256773539242,0.0018318607033586,0.0134913475118168,7.153211252691749e-06
THRA,0.1301607985052535,0.1579971801485676,0.1302738138112739,0.1260959687620902,0.1443544725129948,0.077248778841985,0.128802854986898,0.1760295056658848,0.1282534270314781,0.2000310710740374,0.024001565408152598,0.0005494279554199011
TLX1,0.189758669831432,0.1125262797927532,0.1894640565107254,0.1162797585550008,0.2177954964723082,0.0631479976309701,0.1888974608553422,0.1420968849901834,0.1892974279264922,0.1300780190704024,-0.012018865919780991,-0.00039996707115000363
TONSL,0.1223932673797127,0.0613299825853222,0.1222365185861448,0.0504284561101746,0.1420955234567131,-0.0003549752825509,0.1222961621305346,0.0415538163320598,0.122343795654838,0.0326350133915891,-0.008918802940470698,-4.763352430339762e-05
TOX,0.0938002245665612,0.061157011673141,0.0936395083546723,0.042810723136236,0.1098785931225797,-0.0006439058628922,0.0936578813331888,0.0329457616037331,0.0936722095915953,0.025536369646014,-0.007409391957719103,-1.4328258406512417e-05
TP73,0.2668478658731324,0.0371296939214415,0.2631553439678341,0.027424715009834,0.2811056648167613,0.0284364856484856,0.2632381306402952,0.0628608689257106,0.2635184474812749,0.031044742731451,-0.03181612619425961,-0.00028031684097967746
TRIM22,0.1337437145222753,0.0165181574441368,0.1377809157883878,-0.006250417613656,0.1951509764306355,-0.0684560160575453,0.1311658613973421,-0.0117313804487096,0.1311575750321892,0.0083102584372492,0.0200416388859588,8.286365152904152e-06
TRIM24,0.1375362760494946,0.0497686816883556,0.1370205994378215,0.0799601002910437,0.1597518998310239,0.0271699358069705,0.1369925451733194,0.0910427904516356,0.1371952695046142,0.0710603816897846,-0.019982408761851006,-0.00020272433129478462
TRIM28,0.1166420264938209,0.1417346285452868,0.1149356467483279,0.0918969201438495,0.1167715262926283,0.0950862443577706,0.1120678956405577,0.1486827060575246,0.1120499061912334,0.1557952437845746,0.007112537727050006,1.7989449324309903e-05
TSC22D1,0.1258440879281201,-0.009431282194068,0.1233995127348014,0.0043875051149029,0.1800104410848832,-0.0191720281997448,0.123533927670336,0.0160643362971798,0.1234002117034435,0.0493855438545915,0.0333212075574117,0.0001337159668925031
TSHZ1,0.1913356214658869,0.0058560210277657,0.1906489961875499,0.0038583170810113,0.2111198933576261,0.0341445035323369,0.1903580324616013,-0.0081255462600512,0.1901964514047392,0.0443506220502422,0.0524761683102934,0.00016158105686209234
TWIST2,0.1490925722861481,0.0440963926076058,0.1479817012372649,0.0500758767516173,0.1815788260391598,0.0164199733393061,0.1476234363496124,0.0971277701962019,0.1481802077274798,0.0366555602761414,-0.060472209920060506,-0.0005567713778674155
VENTX,0.1643801069048392,0.0243563280031575,0.164233164366198,-0.0107214547041503,0.1903119510646654,0.0450173105265033,0.1640121124143354,-0.0051301859316375,0.1640141185837352,0.0189204849791329,0.0240506709107704,-2.006169399826341e-06
YAP1,0.0899078130794246,0.1873188574322204,0.0898262183657641,0.1862733221432516,0.1076980469967909,0.0921605974345985,0.0897844146845635,0.1921061167359084,0.0888293818056614,0.2470928812700309,0.05498676453412249,0.0009550328789020984
YBX1,0.2113899082728971,0.0178349654253898,0.1806565550863591,0.0015263479556919,0.4235079877018056,0.0428207224576209,0.1680097365097327,0.0041520431302431,0.1680035027887876,0.0123458658123413,0.008193822682098199,6.233720945103549e-06
YBX3,0.3177415875865338,-0.0163254787861947,0.2768992138489922,-0.0318395896471111,0.1610756286274913,0.0079479319240347,0.2352994077611097,-0.0367430219989876,0.2352953154859556,-0.0347738102597603,0.001969211739227303,4.092275154105041e-06
YWHAZ,0.1335394819440216,0.1408346182925516,0.1335720438637403,0.0986057524669699,0.1478698701095027,0.0935135723732021,0.1322140710514984,0.1567553716635468,0.1310039753128316,0.2080193303417282,0.0512639586781814,0.0012100957386668165
ZBTB10,0.1458502001050348,0.0709573587173906,0.1453680837012634,0.0731711681810508,0.1624064950868957,0.0616677062866795,0.145434905348715,0.0715174799149006,0.1452303947086912,0.0933219784212577,0.0218044985063571,0.00020451064002380281
ZBTB18,0.1750209926385638,-0.0046708914607767,0.1739252098886525,0.033028388954077,0.2036245450161729,-0.0174051135580547,0.1739957606321426,-0.0198995657411821,0.1740069880384958,-0.030938587294627,-0.0110390215534449,-1.1227406353203628e-05
ZBTB37,0.0740234619514063,0.005026255298221,0.0735313588353945,0.0609713901380205,0.0878974106574984,-0.0355540763754945,0.0734697633083328,0.0691044406453988,0.0736531706464101,0.0267958802321946,-0.0423085604132042,-0.0001834073380772988
ZBTB42,0.2213233176679272,0.0267215067482936,0.2203524906412163,0.0440213875639087,0.2424867274944014,0.0213683059856058,0.2203797398736953,0.0370176692365039,0.2197599672415016,0.0894532727512747,0.05243560351477079,0.0006197726321937047
ZBTB7A,0.1570194091129116,0.0475412159876487,0.1564528699232013,0.0819826066491552,0.1814452539446496,0.0470275487016444,0.1566118719938726,0.0590102641496876,0.1566196742989802,0.0561988186923643,-0.0028114454573233,-7.802305107579288e-06
ZEB2,0.2037994156396891,0.0899651387043527,0.2025189916567354,0.1194260091458438,0.2226455510850193,0.0253051625265674,0.2030371498558346,0.0951052059297136,0.2027577642795056,0.1101454200576171,0.015040214127903503,0.0002793855763290054
ZFP36L2,0.1166974020760735,0.0543312746418413,0.1161206930168376,0.0579117305392825,0.1341422033855927,0.0310108677772715,0.1159239834721385,0.0811551783443785,0.1162751450580314,0.0110909447898596,-0.0700642335545189,-0.00035116158589289237
ZFPM2,0.1237315193866094,0.0652613454757487,0.1230114787396775,0.0871895601936224,0.1375634602608834,0.0724283743483993,0.1229825749338739,0.0848670824891852,0.1232311834405666,0.0738426286126591,-0.011024453876526105,-0.00024860850669269907
ZIC2,0.1671745307084782,0.0431910082793984,0.1665636951508216,0.0677204343094231,0.1892043355878431,0.0308750999048645,0.1665768733042878,0.0779972496833117,0.1668283082927088,0.048020775984612,-0.029976473698699706,-0.00025143498842100653
ZNF136,0.1732964860400258,0.0544104127059353,0.1726505650972667,0.0803547416561402,0.1948533804124686,0.0314497710263507,0.172350775678421,0.1044697947613841,0.1728532766059184,0.0759492292518179,-0.028520565509566193,-0.0005025009274974013
ZNF286B,0.1718938517001685,0.0550980097002662,0.1708005480959224,0.1023250269673306,0.1974195763564393,0.0644558838259266,0.1714257473584526,0.061865716105007,0.170542868798973,0.1206963058223489,0.058830589717341904,0.0008828785594795774
ZNF296,0.1587847380678199,0.1940136680042929,0.1586160885760134,0.2010782822295808,0.1848527686097718,0.1283900533562479,0.1578497589524078,0.2169167849800334,0.1551335312121322,0.2811872586212965,0.06427047364126312,0.0027162277402756063
ZNF618,0.1150863935860612,0.1381828900316134,0.1149237204401995,0.1395258089320735,0.1419314944788506,0.0281120452649832,0.1148236837708712,0.149380630381622,0.1148187549958724,0.1488856651377013,-0.0004949652439207031,4.92877499880251e-06
ZNF777,0.1289084879136953,0.0403960497567321,0.1289079581340657,0.0072909106281596,0.1492944729173602,0.0110513856439187,0.1287610798694048,0.0075516857821192,0.1281989611834076,0.0941054523943484,0.08655376661222919,0.0005621186859972038
ZNF827,0.1891461153180879,0.0156789895643324,0.186007956661984,0.0460540657366149,0.2042662977894238,0.0247907114601469,0.1857728109115802,0.0771404551779469,0.1849379587011005,0.1220577402446966,0.04491728506674969,0.000834852210479714
