perturbation,KNN_RMSE,KNN_Pearson,XGBoost_RMSE,XGBoost_Pearson,MLP_RMSE,MLP_Pearson,ElasticNet_RMSE,ElasticNet_Pearson,ElasticNet_1024_RMSE,ElasticNet_1024_Pearson
OVOL2,0.20767286755171321,0.012613052900240779,0.2066445914524396,0.0402959570019167,0.2237816953040357,-0.0069860777384344,0.2070175705583508,0.027309499667752278,0.2065103993691222,0.06445785685593086
PARP1,0.14989500304968556,-0.020758225279039918,0.1503884993001665,0.0041618168244539,0.2182193661641106,-0.0081284973742139,0.14512435135966778,-0.004327799885943034,0.145138757527674,-0.028153158904370968
PAX2,0.16042401695115088,0.09282659853641402,0.1594266623270385,0.1090493025923844,0.170977368027888,0.0617518681185155,0.159572291639109,0.11140495683688387,0.15939413797444701,0.1194401820578261
PAX3,0.16423249047829813,0.0049034893622578735,0.1634601999571005,-0.0132977763369311,0.1688027507304429,0.0273053734251252,0.1631203235492036,0.021854137121696544,0.163097213413197,0.0061748300900345
PAX5,0.18370949827016228,0.08586987806112156,0.1826911061533576,0.0909710968076316,0.2097255448300489,-0.0327378600387359,0.1826078078748754,0.09098545334145428,0.182906618530897,0.06898506609843925
PDX1,0.12734396355410535,0.07923489859864506,0.1269375207350123,0.0827234064053311,0.1407800888777198,0.0066224794141275,0.12674293120418262,0.0951173785258312,0.12685965482361822,0.09568785396896519
PHOX2A,0.14596780780703053,0.1196355134750469,0.1458249076943673,0.1222362169573149,0.1645873134004364,0.055743079338818,0.1454576753556906,0.12491781826824204,0.1457832638937436,0.10159349017315958
PITX1,0.10695308600951557,-0.0018675507356503411,0.1058874816373376,0.0038776842904602,0.1164339024358359,-1.840960355477243e-05,0.1058050010424211,0.030615301268494977,0.10582932919638406,0.011785668149472767
PLAG1,0.25167468055372205,0.06543899225767637,0.2427421586133538,0.0801582108310752,0.2262748709712396,0.0416454184309106,0.2414041834536378,0.11949097529810564,0.24188921532457658,0.11632792363590092
PLAGL1,0.23362416252943943,0.01818413842322587,0.2210952280237848,0.0247816216540441,0.1903218321877292,0.0265809208117133,0.21248428450429283,0.02986474174412958,0.2123811569504844,
POU4F2,0.14666999918995807,0.015307656146187417,0.1444240818675236,0.0065043645322248,0.1763543972750106,-0.0020950205571319,0.144165492650793,0.03505782606439556,0.14424049854247162,-0.013997089371987875
PPARGC1A,0.24563806890648565,0.0032950187482395235,0.2439328392360065,0.0319158087424803,0.29801093949727,-0.0062725301109553,0.24293133481825677,-0.008477699475673776,0.24194778212691279,0.09068314863006278
PRDM1,0.1931206961802577,0.16182160732956377,0.1921485356235259,0.1832034924235065,0.2171626408114051,-0.0146089163436431,0.1924465996298316,0.1712170759998922,0.191481005843258,0.20290487867369383
PRDM16,0.17059901698759747,-0.004682055374338349,0.1694130306600622,0.0144038370556408,0.1904548501315822,0.0223425951275384,0.1691740769226364,-0.0560859767922641,0.1691729736840194,0.0109473212553956
PROX1,0.1397622518517415,0.05562880095217086,0.1390395388704319,0.061325319983301,0.1627829315520967,0.0166537369190881,0.139116161868717,0.06720731144198851,0.1393756665227306,0.04074976691115032
PRRX2,0.12412720108232635,0.04208704269926318,0.1231628106922494,0.0368736904951246,0.1344502475316058,-0.0126817991778667,0.12232232173838739,0.05517621294631906,0.1224249308499786,0.03204733099069694
PSAP,0.13737357158558866,0.08849416750339276,0.1338087610830267,0.0662524258200035,0.1414157742745228,0.0046952897860595,0.1335321520583052,0.09741392750698767,0.13376378945207418,0.10045117074182497
PTF1A,0.13438517381524728,-0.0011204474042568178,0.1337615896197933,-0.0058450035844803,0.1480867714574107,0.0396790622298841,0.1337124282270474,-0.0168496717768503,0.1337033655019738,0.0170222075606703
RBMS1,0.10061228534402508,0.0045845093311452,0.0998857047979414,0.0417136294286488,0.1204937518028249,-0.0312803639273419,0.09992307335649117,-0.00419263649159375,0.09984584728754564,0.04410715065427148
RBPJ,0.12501423761165528,0.033144827898053716,0.1249616972400838,-0.0154701978377523,0.1371282176474307,0.0184379997641923,0.12469371435534579,0.03400833825267036,0.1247545524801508,0.02363281160729855
RERE,0.13909669244595332,0.06232442722723165,0.1385556905343596,0.0905464967202511,0.1589860355721288,0.0079590824191465,0.1382876249250118,0.10512303035603018,0.1385403383377662,0.09804422187677345
REXO1,0.17199027940552267,0.02322079254720059,0.171257195563858,0.042751493820784,0.1930932192219345,-0.0389242954037564,0.17126444246742362,0.04730188337118122,0.1713896534039836,-0.0062990531667049
RREB1,0.1166228807371022,0.03748792802641584,0.1162039902981491,0.056570178746129,0.135940595330027,-0.0339316376525438,0.1161787469690102,0.06360943791681896,0.11643291904565281,0.05068825101669287
RUNX1,0.18070587935823254,0.041861424674899,0.1801990648157388,0.0521219903300763,0.2008449156522102,0.0155934107310886,0.1802488450416468,0.04699024440756846,0.18060886211785418,-0.005746772936775539
RUNX2,0.21504091555554883,0.03759663166666358,0.2143099723324631,0.0650418289047578,0.2393315883335573,-0.0026751046890806,0.21455213105854698,0.011734183501139925,0.2144033116529894,0.04956728986342192
SALL1,0.14932334102370579,0.05518878540762022,0.148959408838193,0.0386711933167494,0.1711342862640787,0.0248621394923221,0.14868922352568079,0.07115476707063152,0.14879748553472338,0.0698929646894206
SALL3,0.11881197824700902,0.04480518060234749,0.1186885929780492,0.0025729670604764,0.1286988501480259,0.0391022986418032,0.1183026976212416,0.02027009854948058,0.118178701117447,0.055396162159245546
SATB2,0.10452924641041464,0.036869527627754486,0.1041342659822315,0.0166147604327283,0.1172795757287689,0.0127268706893828,0.10419947608018061,-0.013316050067544782,0.104180654116757,-0.0418848006437733
SIX4,0.158076433177173,0.0341551567026541,0.1576419879252233,0.0162132045983362,0.1845066932942406,0.0006365402655102,0.1576480973412368,0.020994856632411497,0.1576656156719552,0.011359409459330599
SMAD1,0.16186683650939127,0.074165422250397,0.1612797516549013,0.0663503068409944,0.1708909313562885,0.0688924114553241,0.16104135469549138,0.07551964725390246,0.1612066376634192,0.06864587574361555
SMAD5,0.17082151934875336,0.03786871439184576,0.1702140107161179,0.0577299325803566,0.1822610054092753,0.0692776565758456,0.1703055321443842,-0.00012194664725824998,0.1702054985871588,0.04411488079156658
SMAD6,0.14836801497921626,0.07010379600505878,0.1473509810515518,0.1184384065764992,0.1791883654789878,0.0227611174841051,0.14779156193299842,0.04225104079905712,0.14753136222054258,0.0980304086787416
SMARCA1,0.16175065694503651,0.06940891712689437,0.1592359464731492,0.0679711632744471,0.1681566425790297,-0.009825920002959,0.159264434420788,0.07743521121756052,0.159659116974036,0.03087020018370154
SMARCA2,0.10841272593320952,0.014598498572613038,0.1069235048317201,0.0271760729612212,0.1592514764627408,-0.0230186278328611,0.10579729838484712,-0.0154421943987997,0.10570588591929064,0.047486062033989015
SNAI1,0.15659144533513306,0.03195008358238407,0.155686810993347,0.0662341000063642,0.164152193641323,0.0701763794198598,0.155459709101555,0.07711260479127571,0.1553242913006464,0.0911658070733221
SOX11,0.2767935812794549,0.022189650930935653,0.2753947126288406,0.0469698879205591,0.287499381871088,-0.006491034923086,0.2754438043604116,0.04567380206651818,0.2756283371061274,0.020416211535095978
SOX12,0.1128895634502058,-0.008861406138227926,0.1120774753969777,0.0473403286300607,0.12228366308984,0.027193848191745,0.1121994733097228,0.034881970117618843,0.1122553611232108,-0.011432597618709501
SOX13,0.18346989364147187,0.021216491360543294,0.1825024393590145,0.0538855956592786,0.202684966830567,-0.003598305158409,0.182502292083282,0.010994367611217321,0.1823615627043818,0.03281911128598284
SOX15,0.15601414027209218,0.1008173253170394,0.1562646844829138,0.0686374865318536,0.1816725171753076,-0.0109878938022025,0.15626631773853278,0.07935833019566454,0.1561898719094728,0.08251120949165394
SOX17,0.14193598554856218,-0.017782899651187598,0.1411790448248358,0.0053490246433596,0.1590839214934709,-0.0008540022880619,0.141020622278564,0.045397223674312245,0.1410444847210178,0.03099501421523912
SOX18,0.2182296896899673,0.0101998611782259,0.2156334165511601,0.0395075302205132,0.2395198187438727,0.0473731097318906,0.21592739791340118,0.03884634678555114,0.2160458182045876,
SOX8,0.16751145067431386,0.030208085409580913,0.1668876453224396,0.0427620848147349,0.1885006612094645,-0.004738844917221,0.1668584789351302,0.033323679087811656,0.1668785926016036,0.024198179411800698
SOX9,0.16778717229890355,0.023068812595506458,0.1670672017404936,0.0176237609919196,0.1812222882618712,-0.0013268211456094,0.1658099478704218,0.05496934455924202,0.1657926232613734,0.050155449696764144
SP3,0.14824800732338325,0.029724681137368036,0.147640032440175,0.0361257116182156,0.1684352416332036,-0.0049489916155354,0.1474134285850222,0.061115991457747,0.1475396210914314,0.03930456224990496
SRF,0.1372675929133972,0.003426249789041415,0.1366094215133879,0.0192107426554476,0.153183266901605,-0.0008430005206413,0.1366489096726774,0.02503812195440124,0.136696448069458,-0.011085143633074898
STAT2,0.22792166167300712,0.10082215551845439,0.2272255946992599,0.1156427683176252,0.2461906645870729,0.0400437570731913,0.2274474042266942,0.11083073221899375,0.22725251612835243,0.11429572141003999
SUZ12,0.0853122089551714,0.07490346061391123,0.0851246332343417,0.0828669244030056,0.0973876862966459,0.0399867404825902,0.08508855476024833,0.08626838289601681,0.08510075411450277,0.0901963335035445
TBX18,0.12508595056995558,0.011924949237992156,0.1247282511624033,-0.0082780417174878,0.1384679799322436,0.0481863858580413,0.1245578157935898,-0.0004220740663664598,0.1245893386802414,-0.0266599212215387
TBX20,0.1470647886537133,0.021574096002598575,0.1469094869059671,-0.0165979820874603,0.1524727758981094,0.0583166817230689,0.1459246887603904,,0.1459252449229164,-0.005043569004716396
TBX21,0.2069714478066063,0.014482649635349764,0.2038675875401959,0.0256937405004907,0.2032287882111711,0.0396403317807218,0.2034289122976572,0.0591122387325933,0.20376714699811802,-0.0199174117147762
TBX3,0.13403265420342597,0.0770372883485285,0.133811509617815,0.0763009249435111,0.1452995299632465,0.0872441268434002,0.1339544085720902,0.06862271378948805,0.1336172615333734,0.09654729023564754
TBX5,0.2026021816750075,0.08747869095794936,0.1966747375950912,0.0645589971040234,0.1901161154656377,0.0495447603264753,0.1997139086684594,0.11062206069324651,0.2000234802051232,0.10093206389736635
TCF7L1,0.11749561030754153,0.018360006862019766,0.1173210904748279,-0.0140075922736568,0.1351979802675875,0.0454899625660599,0.1171713954295868,0.0233142967718521,0.11716773113518679,0.021434998063169036
TEAD3,0.11264371290704381,0.0803808187978354,0.1123942359570797,0.0845283768770972,0.1216590325589551,0.0897254549338551,0.11249215738777041,0.06949561849529284,0.1117629174606766,0.13359193393552427
TFAP2A,0.15747043773068542,0.03267471399743045,0.1561436922294824,0.0502279775190607,0.1894835543821569,0.0221426979376624,0.15617887549259918,0.055285639850779625,0.1561336197250302,0.070794093964954
TFAP2C,0.16389304183520378,0.018536666668543395,0.1629460526858276,0.0333683602060116,0.1860172459563872,0.0360277666161909,0.1629628868938442,0.03425990414732366,0.1630118434582086,0.009189279436747534
TFAP2E,0.25246566336656984,0.010851625638229124,0.2508158992609633,0.0560338975101385,0.2782912806856236,-0.0323696826468536,0.2509704088772874,0.06316214326054036,0.2511960073791254,0.03792686790722172
TFCP2L1,0.12730925689626815,-0.0009319917272653362,0.1266200987565191,0.004489512364583,0.139484841701798,-0.0299197880051504,0.126620328105367,0.04814900214878508,0.1267297225612174,0.033201305185623635
TGIF1,0.16247801445680193,0.00939716771536907,0.1612817535370878,0.0396953073900189,0.1846609076080329,-0.0286348434078473,0.1612945862334818,0.04552798385599778,0.1613033504993632,0.03258834844745228
THRA,0.13059774610365502,0.12519582184288658,0.1302500329322169,0.1024719214362662,0.1454128491883942,0.084019992922055,0.130211154390364,0.12207042416934152,0.13007308970532,0.13744334675821104
TLX1,0.1922329560506215,0.014270323079068743,0.1901978989475255,0.0568244317421176,0.203134379012204,0.0051906710998354,0.1901908688258716,0.051811876958266924,0.1903463837109444,0.025907678687072604
TONSL,0.12360171415055032,0.015551025271042407,0.1224097494943146,0.0217340715065235,0.1347420878790255,0.0310478304479439,0.12228924381630199,0.04598385130897624,0.1224190465049074,-0.0039264488934635
TOX,0.09437881696629849,0.007998424059962381,0.0939749497691862,0.0075866719444765,0.1034028360320378,0.0213736571229378,0.09383020261203016,0.022500033465075082,0.09382995597007152,0.019370247942092182
TP73,0.2676696608105264,0.036369351869166934,0.2638760476957372,0.0529164689616872,0.2490105005601375,0.0460790444488403,0.261600576233331,0.047451691584036046,0.2617704106340924,0.0110008656871809
TRIM22,0.1339379766189297,0.020834041686321213,0.1316127447395233,0.00070413658419,0.137667375664706,-0.0065761121926886,0.1313680150007934,-0.02047891865878514,0.1312695070738926,-0.02030985578724538
TRIM24,0.13797193481171866,0.027864683447143247,0.1374015707813523,0.0326959091367859,0.1542994243131235,-0.0024217851878157,0.1372930254913516,0.04549148906715092,0.1373618250104528,0.0416659605418175
TRIM28,0.11769576932127002,0.09327412276626224,0.1149290960291159,0.0954246436601939,0.1098246138702266,0.0006747786548559,0.1127166946608236,0.09194943789976456,0.11358283245935023,0.042362332624201936
TSC22D1,0.12552851226181624,0.026996657120778245,0.1235246548085335,-0.0033529376468039,0.1793432651822221,-0.0523878025985735,0.1234210493560306,0.027378673199404763,0.1234618396717256,-0.04574128772596297
TSHZ1,0.19089295707470327,0.042124938849921655,0.1902130503074293,0.0559723023903381,0.220608186768357,-0.0499716853938831,0.1900350824711614,0.07828961564280038,0.18996288698031621,0.07966665001040478
TWIST2,0.1488592375031689,0.01096864314572204,0.1483589407964543,-0.0042606611544244,0.1658694509606569,0.0016412217195517,0.1481449646943476,-0.0126862909718852,0.1481378227462494,0.0095298876415521
VENTX,0.16446421800924899,0.04078911072341237,0.1638429638808306,0.0400678705453929,0.1813147014310105,0.0429539083244186,0.1638480641137896,0.03316505927964916,0.1636515254150176,0.06036335948330692
YAP1,0.09028529384373392,0.15424456725627314,0.0902247936727941,0.1542457867533841,0.0998401410976099,0.0567492340272097,0.0900325793176856,0.16958636382538322,0.09008212643981098,0.1671812179453272
YBX1,0.21145791811505812,0.015805013319040766,0.1729681588501831,0.0102630967093652,0.1298870602721816,0.0381393373525172,0.1683700582487126,-0.03409217501598695,0.16835452385296978,
YBX3,0.3173983266693932,0.014543789777429723,0.2721565750875584,0.0093671098406392,0.1499536756267137,0.0526483274219016,0.2356250077732298,-0.014392703426194068,0.23561161222015778,-0.0179573784658755
YWHAZ,0.13356350815092335,0.14411467970957315,0.1322573393275066,0.1574018611413453,0.1434979216951279,0.0716817748216928,0.1325810144977102,0.146467228522258,0.1327786368413706,0.1417921766336576
ZBTB10,0.14614770303141877,0.013158101548921993,0.1454123976849046,0.0445570956142124,0.1634611560836786,0.0146412080916644,0.145508839294609,0.029641344335181296,0.14552451592299379,0.014865328700472899
ZBTB18,0.1739893258339241,0.044793718095554415,0.1737490528059944,0.0284397310554144,0.2050407445889213,-0.0479538245503078,0.17379967036045502,-0.0005747648745471803,0.173779632416462,0.04382338377045845
ZBTB37,0.07387876107004855,0.023295259298224725,0.0735579574796038,0.0379252003740156,0.0812977931624509,0.0382434272992422,0.07362931971672732,-0.003641120182631725,0.07362338361397969,-0.0188572807448341
ZBTB42,0.22162611135601357,-0.0008490301227416938,0.2201763623904275,0.0294295864886824,0.2321766472761808,0.0066412837697549,0.2202850409891446,0.04658184675613218,0.2203652685762104,-0.0176898646490307
ZBTB7A,0.158118547970927,0.03359253225849544,0.1564296598210139,0.0967262199756184,0.1743665069164182,-0.0074763264672387,0.1564357685577486,0.09626915258667543,0.15657507522720698,0.09862160754905011
ZEB2,0.20487328233632082,0.042676554501019606,0.2042835820558396,0.0617371160271868,0.2092785655645979,0.0191242184816708,0.20381553024264018,0.04444166391707856,0.20393657919088662,0.0117228411012036
ZFP36L2,0.11660412180951375,0.05701233150969526,0.1161399933987685,0.0600217620032274,0.1298718538823109,0.0036505388044039,0.1161876848913698,0.06451569291338814,0.11639155819476618,-0.02042926228938125
ZFPM2,0.12380758711273185,0.05140751562302533,0.123279672211202,0.0329846174186506,0.1345903922285928,0.0091608942573001,0.1231852897072232,0.03844206209431348,0.1233828747061734,0.028385182722918723
ZIC2,0.16777390757563693,0.030771838553958864,0.1666521901964182,0.0381554828907939,0.1888672325447996,0.0236245107936543,0.1665888216197672,0.04202691718288289,0.1667152441856134,-0.0278062362163693
ZNF136,0.17418038619309728,0.027563333873432266,0.1729614162520533,0.0320884048883225,0.1897212069805151,0.0566828592553206,0.17288661517294882,0.0020991037892845663,0.1729166154208664,7.021551557639602e-06
ZNF286B,0.17227627876430993,0.06021457209288502,0.1716412123142124,0.0619494003089971,0.1954783070546215,-0.0453426275231778,0.1716417766035716,0.05942944403642399,0.1714809481527822,0.0890269998029236
ZNF296,0.16009154572951914,0.14049523976984196,0.1594153727372071,0.1515102828449032,0.1608859419692329,0.0882760993025452,0.1598442142045744,0.14301815741083979,0.1591943564913436,0.1691027480378904
ZNF618,0.11596210957031923,0.08201360178848574,0.1156833233167287,0.09470851054657,0.135867716251739,0.0318579303155974,0.11581168399952839,0.08170822663516211,0.11593718118866461,0.06741958963808606
ZNF777,0.12977362470435275,0.028444774819411794,0.1286997624617782,0.0365742190374169,0.1436010168732391,0.0358873749434505,0.1288938660723614,-0.014792477564520425,0.128794736452605,0.0320644021355707
ZNF827,0.18743144830267994,0.018062611156691673,0.1859593633548633,0.0157490644019666,0.1895107165103129,0.0227829872822813,0.1860077878464926,-0.0046243627358456,0.1860224757888482,0.01905649363880278
